NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
1029,가정교사의 참교육,헤이키 치로,,(주)빅콘미디어,(주)빅콘미디어,20200831,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1030,가질 수 없는 첫사랑 가정교사,,,(주)빅콘미디어,(주)빅콘미디어,20200328,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1031,각성한 며느리와 시아버지,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200302,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1032,간보는 음란숙모,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200302,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1033,갈망,타카하라 히데카즈,,주식회사 루믹스미디어,주식회사 루믹스미디어,20200429,개봉영화,장편,일본,1,5000,1,0,0,성인물(에로),청소년관람불가,일반영화
1034,개인교습,,,(주)소나무픽쳐스,(주)소나무픽쳐스,20200302,개봉영화,장편,프랑스,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1035,개인교습: 사촌여동생,강정훈,제이투프로덕션,,(주)소나무픽쳐스,20200113,개봉영화,장편,한국,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1036,거부하다 신음하는 여자,카와사키 군지,,(주)영진크리에이티브,(주)영진크리에이티브,20200304,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1037,거유 며느리의 친정나들이,아카바네 류지,,(주)영진크리에이티브,(주)영진크리에이티브,20200806,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1038,거유미녀 서큐버스,,,(주)빅콘미디어,(주)빅콘미디어,20200329,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1039,거유미녀 서큐버스2,아사기리 조,,(주)빅콘미디어,(주)빅콘미디어,20200707,개봉영화,장편,일본,1,6000,1,0,0,기타,청소년관람불가,일반영화
1040,거짓말 : 친구엄마,이대길,뷰소프트,,뷰소프트,20201007,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1041,거짓말 : 친구엄마 무삭제,이대길,뷰소프트,,뷰소프트,20201225,개봉영화,장편,한국,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1042,거친 섹스에 빠진 그녀들,박은석,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20200122,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
1043,검은 사제들: 지옥의 문,돈 E. 폰트르로이,,,(주)영화사 안다미로,20201102,개봉영화,장편,미국,1,1000,1,0,0,공포(호러),15세이상관람가,일반영화
1044,게이샤:격정정사,이시카와 지로,,(주)영진크리에이티브,(주)영진크리에이티브,20200512,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1045,게이트 키퍼: 또 다른 세계,세르게이 모크리츠키,,(주)씨맥스이앤씨,(주)씨맥스이앤씨,20200109,개봉영화,장편,러시아,1,5000,1,0,0,SF,15세이상관람가,일반영화
1046,결혼 전:조금은 특별한 마사지,코고로 킨다이치,,,(주)영진크리에이티브,20201004,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1047,과부의 발정:밤이면 밤마다,코이케.Jp,,,(주)영진크리에이티브,20201203,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1048,과부장모:속궁합이 궁금해,버드맨 텟페이,,,(주)영진크리에이티브,20201003,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1049,과외선생과 성적의 관계3,아사기리 조,,(주)빅콘미디어,(주)빅콘미디어,20200609,개봉영화,장편,일본,1,6000,1,0,0,기타,청소년관람불가,일반영화
1050,과장에게 순종하는 육덕 신입사원,잠파,,(주)플라이어,(주)플라이어,20200227,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1051,관계 : 특별한 형수 2,김진우,(주)영화사가을,,(주)영화사가을,20201019,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1052,관계 : 특별한 형수 2 무삭제,김진우,(주)영화사가을,,(주)영화사가을,20201211,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1053,"관전, 섹스 과외",최정자,주식회사 플릭스코,,주식회사 플릭스코,20200717,개봉영화,장편,한국,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1054,관전녀 - 무삭제판,계장혁,모히또필름,,(주)컨텐츠 빌리지,20200520,개봉영화,장편,한국,1,1000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1055,구멍 교환 - 무삭제판,김종석,너바나 필름,,(주)컨텐츠 빌리지,20201216,개봉영화,장편,한국,1,1000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1056,구멍동서2,이상수,선셋 시네마,,선셋 시네마,20200928,개봉영화,장편,한국,1,6000,1,0,0,기타,청소년관람불가,일반영화
1057,구멍사이 몰래보기,다테 류지,,주식회사 미콘,주식회사 미콘,20200103,개봉영화,장편,일본,1,1000,1,0,0,드라마,청소년관람불가,일반영화
1058,구속,왕지방,(주)메이크아트,,(주)메이크아트,20200702,개봉영화,장편,한국,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1059,굿와이프:아내체험현장 무삭제판,한동호,주식회사 플릭스코,,주식회사 플릭스코,20200803,개봉영화,장편,한국,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1060,귀여운 옆집여자의 유혹,야만카 소쿠스,,,(주)영진크리에이티브,20201223,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1061,그녀와 아줌마의 동거 무삭제,유강,(주)나우콘텐츠,,(주)나우콘텐츠,20200403,개봉영화,장편,한국,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1062,그녀의 복수:남자사냥,진 류지,,(주)영진크리에이티브,(주)영진크리에이티브,20201029,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1063,금기를 깨트린 여자들,,,(주)더그레이트컴퍼니,(주)더그레이트컴퍼니,20200520,개봉영화,장편,스페인,1,5000,1,0,0,공포(호러),청소년관람불가,일반영화
1064,기러기 아빠 : 20대 섹스 파트너들,김환,(주)영화사가을,,(주)영화사가을,20200323,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1065,기러기 아빠 : 20대 섹스 파트너들 무삭제,김환,(주)영화사가을,,(주)영화사가을,20200716,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1066,기린의 날개,도이 노부히로,,(주)오렌지옐로우하임,(주)오렌지옐로우하임,20200714,개봉영화,장편,일본,1,6000,1,0,0,범죄,15세이상관람가,일반영화
1067,기색충 - 무삭제판,김종석,모히또필름,,(주)컨텐츠 빌리지,20201230,개봉영화,장편,한국,1,1000,1,1000,1,멜로/로맨스,청소년관람불가,일반영화
1068,긴섹충 무삭제,우기상,엔트리커뮤니케이션즈,,엔트리커뮤니케이션즈,20201030,개봉영화,장편,한국,1,1000,1,1000,1,기타,청소년관람불가,일반영화
1069,깨끗이 닦아주는 아줌마,히이라기 엔부,,,(주)영진크리에이티브,20201016,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1070,꼬치집:과부 여주인,카와사키 군지,,(주)영진크리에이티브,(주)영진크리에이티브,20200109,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1071,꼴통 2인조,박준식,"(주)스토리풀,(주)컨텐츠 빌리지",,(주)드림팩트엔터테인먼트,20200409,개봉영화,장편,한국,1,2000,1,0,0,액션,15세이상관람가,독립/예술영화
1072,꽃미모 며느리에게 갑질,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200103,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1073,꽃미모 며느리와 동거,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200302,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1074,꽉찬 느낌이 좋은 새엄마,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200103,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1075,끝까지 가는 새엄마,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200106,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1076,끝내주는 가슴의 어린 새엄마,버드맨 텟페이,,(주)영진크리에이티브,(주)영진크리에이티브,20200623,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1077,끝내주는 가슴의 유부녀,하라다 칸토나,,(주)영진크리에이티브,(주)영진크리에이티브,20200723,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1078,끝내주는 도련님의 물건,버드맨 텟페이,,(주)영진크리에이티브,(주)영진크리에이티브,20200610,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1079,끼부리는 새엄마,이즈미 류지,,,(주)영진크리에이티브,20200922,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1080,나는 야한 여자,왕지방,(주)메이크아트,,(주)메이크아트,20200625,개봉영화,장편,한국,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1081,나는 야한 여자가 좋다 4 - 무삭제판,김종석,모히또필름,,(주)컨텐츠 빌리지,20201118,개봉영화,장편,한국,1,1000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1082,나를 꼬시는 가정교사,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200106,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1083,나를 유혹한 여친의 친구,오자키 히로코우지,,(주)플라이어,(주)플라이어,20200114,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1084,나만의 판타지 섹스,타케다 케이시,,,(주)빅콘미디어,20201201,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1085,나만의 판타지 섹스2,타케다 케이시,,,(주)빅콘미디어,20201201,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1086,나쁜 남자:내 아내를 몰래 먹다,아카바네 키쿠지로,,(주)영진크리에이티브,(주)영진크리에이티브,20200103,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1087,나쁜 섹스 : 그놈에게 당한 날,,(주)영화사가을,,(주)영화사가을,20201019,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1088,나쁜 섹스:겁탈 당한 아내3,하라다 칸토나,,(주)영진크리에이티브,(주)영진크리에이티브,20200109,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1089,나쁜 섹스:좋아서 우는 형수,코메이,,(주)영진크리에이티브,(주)영진크리에이티브,20200415,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1090,나쁜 처제 2,김진우,(주)영화사가을,,(주)영화사가을,20201019,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1091,나쁜 처제 2 무삭제,김진우,(주)영화사가을,,(주)영화사가을,20201216,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1092,나쁜섹스:쌓여버린 여자들,이즈미 류지,,(주)영진크리에이티브,(주)영진크리에이티브,20200825,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1093,나쁜섹스:아들의 여자,버드맨 텟페이,,(주)영진크리에이티브,(주)영진크리에이티브,20200529,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1094,나의연인-마네퀸,김레이,P&미디어,,P&미디어,20200720,개봉영화,장편,한국,1,2000,1,2000,1,멜로/로맨스,청소년관람불가,일반영화
1095,나치 오버로드,롭 팔라티나,,(유)조이앤시네마,(유)조이앤시네마,20200206,개봉영화,장편,미국,1,1000,1,1000,1,액션,15세이상관람가,일반영화
1096,남녀의 궁합 2,김진우,(주)영화사가을,,(주)영화사가을,20200804,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1097,남자 간호사의 문란한 성기록,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200201,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1098,남자 맛보기:영계가 좋아,아카바네 류지,,,(주)영진크리에이티브,20201207,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1099,남자대학후배와 끝장정사,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200201,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1100,남자에 굶주린 그녀,박은석,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20200110,개봉영화,장편,한국,1,1000,1,0,0,드라마,청소년관람불가,일반영화
1101,남편 동료의 농밀한 섹스테크닉,이즈미 류지,,,(주)영진크리에이티브,20200923,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1102,남편 몰래 당하는 거유 유부녀,히이라기 엔부,,,(주)영진크리에이티브,20201223,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1103,남편 부하에게 타락되어 젖는 육체,비바 곤조,,,주식회사 플릭스코,20200707,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
1104,남편 친구의 유혹,사노 B사쿠,,,(주)영진크리에이티브,20201207,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1105,남편보다 뜨거운 그것,사노 B사쿠,,,(주)영진크리에이티브,20201022,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1106,남편보단 낯선 남자,하라다 칸토나,,(주)영진크리에이티브,(주)영진크리에이티브,20200103,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1107,남편상사에게 뺏긴 아내,버드맨 텟페이,,(주)영진크리에이티브,(주)영진크리에이티브,20200131,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1108,남편상사와의 속궁합,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200106,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1109,남편선배:속궁합이 궁금해,토미죠 타로,,(주)영진크리에이티브,(주)영진크리에이티브,20200122,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1110,남편에게 들킨 불륜 - 연하남,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200403,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1111,남편은 이렇게 못해줘,토미죠 타로,,(주)영진크리에이티브,(주)영진크리에이티브,20200617,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1112,남편은 출장 중,,,(주)플라이어,(주)플라이어,20200414,개봉영화,장편,일본,1,2000,1,0,0,드라마,청소년관람불가,일반영화
1113,남편을 배신한 육체미망인,,,(주)도키엔터테인먼트,(주)도키엔터테인먼트,20200502,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
1114,남편이 잠든 사이 옛 애인과의 정사,코이케.Jp,,,(주)영진크리에이티브,20201125,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1115,남편친구:손기술에 가버린 아내,사노 B사쿠,,(주)영진크리에이티브,(주)영진크리에이티브,20200122,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1116,남편친구와 농후한 섹스,하라다 칸토나,,(주)영진크리에이티브,(주)영진크리에이티브,20200720,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1117,내 누나는 야설작가 - 무삭제,이정석,스마일컨텐츠,,스마일컨텐츠,20201209,개봉영화,장편,한국,1,5000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1118,내 상사의 부인,김레이,P&미디어,,P&미디어,20200605,개봉영화,장편,한국,1,2000,1,2000,1,멜로/로맨스,청소년관람불가,일반영화
1119,내 아내의 섹파,토미죠 타로,,(주)영진크리에이티브,(주)영진크리에이티브,20200814,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1120,내 아내의 섹파 무삭제판,토미죠 타로,,,(주)영진크리에이티브,20201215,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1121,내 아내의 엄마 2,최찬호,(주)영화사가을,,(주)영화사가을,20200615,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1122,내 아내의 엄마 2 무삭제,최찬호,(주)영화사가을,,(주)영화사가을,20201216,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
1123,내 여자가 된 선생님,,,(주)플라이어,(주)플라이어,20200617,개봉영화,장편,일본,1,2000,1,0,0,드라마,청소년관람불가,일반영화
1124,내 여자가 된 선생님 2,아이바 켄타,,,(주)플라이어,20200915,개봉영화,장편,일본,1,6000,1,0,0,드라마,청소년관람불가,일반영화
